id,name,URL,Description,Cooking time,Preparation extra time per cover,Covers count,ingredients,ingredients_name
645e58b647819c0ca0133088,Salade de riz au surimi,https://jow.fr/recipes/645e58b647819c0ca0133088,La salade de riz parfaite pour les beaux jours !,10.0,1.0,1,"[{'nom_ingred': 'Riz', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Surimi', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Tomate cerise', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Maïs (conserve)', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Mayonnaise', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}]","Riz,Surimi,Tomate cerise,Maïs (conserve),Mayonnaise,Persil (frais)"
624ac7a529fcbc0f9d8c100c,Quinoa & hummus bowl,https://jow.fr/recipes/624ac7a529fcbc0f9d8c100c,"Le houmous, on en raffole, surtout quand il est accompagné de bons légumes verts !  ",2.0,1.0,1,"[{'nom_ingred': 'Quinoa (cuit)', 'quantity': 0.075, 'unit': 'Kilogramme'}, {'nom_ingred': 'Houmous', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Concombre', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Avocat', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}]","Quinoa (cuit),Houmous,Concombre,Avocat,Persil (frais)"
606c4f1e40f3b90e91cab4dd,"Pasta ricotta, petits pois & menthe",https://jow.fr/recipes/606c4f1e40f3b90e91cab4dd,"Gourmand et frais à la fois, le plat de pâtes dont on rêvait !",30.0,8.0,1,"[{'nom_ingred': 'Ail', 'quantity': 1, 'unit': 'Gousse'}, {'nom_ingred': 'Courgette', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Pâtes (coquillettes)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Épinard (frais)', 'quantity': 0.075, 'unit': 'Kilogramme'}, {'nom_ingred': 'Petits pois (frais)', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Pecorino Romano', 'quantity': 0.5, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Ricotta', 'quantity': 1, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Mascarpone', 'quantity': 1, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Basilic (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Menthe (feuilles)', 'quantity': 0.1, 'unit': 'Bouquet'}]","Ail,Courgette,Pâtes (coquillettes),Épinard (frais),Petits pois (frais),Pecorino Romano,Ricotta,Mascarpone,Basilic (frais),Menthe (feuilles)"
5a6096c8cd1f7a0014057d47,Galette forestière,https://jow.fr/recipes/5a6096c8cd1f7a0014057d47,"Jambon, fromage, champignons et oeuf, la quatuor gagnant pour une galette parfaite.",10.0,2.0,1,"[{'nom_ingred': 'Galette bretonne', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Jambon blanc', 'quantity': 1, 'unit': 'Tranche'}, {'nom_ingred': 'Fromage râpé', 'quantity': 2, 'unit': 'Pincée'}, {'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Œuf', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Échalote', 'quantity': 0.25, 'unit': 'Pièce'}]","Galette bretonne,Jambon blanc,Fromage râpé,Champignons de Paris (frais),Œuf,Échalote"
5ba8f80f3063f300043cddd1,Cabillaud & poêlée légumes au curry,https://jow.fr/recipes/5ba8f80f3063f300043cddd1,"Entre poisson et curry c'est une grande histoire d'amour, et la scène final se passe dans votre bouche (en tout bien tout honneur !).",15.0,2.0,1,"[{'nom_ingred': 'Cabillaud (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Courgette', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 2, 'unit': 'Pièce'}, {'nom_ingred': 'Curry (poudre)', 'quantity': 1, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}, {'nom_ingred': 'Coriandre (frais)', 'quantity': 0.2, 'unit': 'Bouquet'}]","Cabillaud (frais),Courgette,Carotte (frais),Curry (poudre),Ail,Coriandre (frais)"
61669cc4a14fe10e7bb4fad1,Tagliatelles poulet & champignons,https://jow.fr/recipes/61669cc4a14fe10e7bb4fad1,Un plat de pâtes gourmand à préparer minute et à déguster bien chaud !,10.0,2.0,1,"[{'nom_ingred': 'Poulet (escalope)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Pâtes (Tagliatelles sèches)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Crème fraîche', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Oignon jaune', 'quantity': 0.25, 'unit': 'Pièce'}]","Poulet (escalope),Champignons de Paris (frais),Pâtes (Tagliatelles sèches),Crème fraîche,Oignon jaune"
5dcc01729368231c77e86a17,Crumble saumon poireaux,https://jow.fr/recipes/5dcc01729368231c77e86a17,Le crumble c'est la simplicité et la gourmandise combinés en un seul plat !,42.0,2.0,1,"[{'nom_ingred': 'Farine de blé', 'quantity': 0.04, 'unit': 'Kilogramme'}, {'nom_ingred': 'Beurre', 'quantity': 0.03, 'unit': 'Kilogramme'}, {'nom_ingred': 'Parmesan (râpé)', 'quantity': 0.5, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Saumon (fumé)', 'quantity': 2, 'unit': 'Tranche'}, {'nom_ingred': 'Poireau', 'quantity': 0.2, 'unit': 'Kilogramme'}, {'nom_ingred': 'Crème fraîche', 'quantity': 0.02, 'unit': 'Kilogramme'}]","Farine de blé,Beurre,Parmesan (râpé),Saumon (fumé),Poireau,Crème fraîche"
5e136380f3afe9261509e735,Galette fondue de poireaux & camembert,https://jow.fr/recipes/5e136380f3afe9261509e735,"Quand le camembert normand rencontre la galette bretonne, ça donne ça !",15.0,2.0,1,"[{'nom_ingred': 'Camembert', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Galette bretonne', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Crème fraîche', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Poireau', 'quantity': 1, 'unit': 'Pièce'}]","Camembert,Galette bretonne,Crème fraîche,Poireau"
618a3b75934d1027ae7e62dc,Sapin de Noël,https://jow.fr/recipes/618a3b75934d1027ae7e62dc,Il y en aura pour tout le monde !,15.0,,8,"[{'nom_ingred': 'Pâte à pizza', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Mozzarella (à cuire)', 'quantity': 0.0375, 'unit': 'Kilogramme'}, {'nom_ingred': 'Beurre', 'quantity': 0.005, 'unit': 'Kilogramme'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.0625, 'unit': 'Bouquet'}, {'nom_ingred': 'Ail', 'quantity': 0.125, 'unit': 'Gousse'}, {'nom_ingred': 'Œuf', 'quantity': 0.125, 'unit': 'Pièce'}]","Pâte à pizza,Mozzarella (à cuire),Beurre,Persil (frais),Ail,Œuf"
650809394a95b00010138d5e,"Quiche chèvre, brocolis & tomates séchées",https://jow.fr/recipes/650809394a95b00010138d5e,"Pour célébrer l’arrivée de l’automne, quoi de mieux qu’une bonne quiche?",42.0,2.0,6,"[{'nom_ingred': 'Pâte brisée', 'quantity': 0.166666666, 'unit': 'Pièce'}, {'nom_ingred': 'Œuf', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Crème liquide', 'quantity': 0.016666666, 'unit': 'Litre'}, {'nom_ingred': 'Lait', 'quantity': 0.016666666, 'unit': 'Litre'}, {'nom_ingred': 'Chèvre (bûche)', 'quantity': 0.016666666, 'unit': 'Kilogramme'}, {'nom_ingred': 'Brocoli (frais)', 'quantity': 0.16666666667, 'unit': 'Pièce'}, {'nom_ingred': 'Tomates séchées', 'quantity': 0.02, 'unit': 'Kilogramme'}]","Pâte brisée,Œuf,Crème liquide,Lait,Chèvre (bûche),Brocoli (frais),Tomates séchées"
64e372fe54a808179b069522,"Udon à la crème de curry, champignons & œuf",https://jow.fr/recipes/64e372fe54a808179b069522,Notre délicieuse recette de nouilles udon au curry séduira tous les amateurs de cuisine asiatique !,8.0,2.0,1,"[{'nom_ingred': 'Udon', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Curry (poudre)', 'quantity': 0.5, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Œuf', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Parmesan (morceaux)', 'quantity': 0.02, 'unit': 'Kilogramme'}, {'nom_ingred': 'Ail', 'quantity': 1, 'unit': 'Gousse'}, {'nom_ingred': 'Crème liquide', 'quantity': 0.005, 'unit': 'Litre'}]","Udon,Curry (poudre),Œuf,Champignons de Paris (frais),Parmesan (morceaux),Ail,Crème liquide"
615314b18e94ea0ecc76f1ca,Saumon & champignons rôtis,https://jow.fr/recipes/615314b18e94ea0ecc76f1ca,"Parfois, en cuisine, il faut savoir faire simple !",20.0,1.0,1,"[{'nom_ingred': 'Riz', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Saumon (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Sauce soja salée', 'quantity': 2, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}]","Riz,Champignons de Paris (frais),Saumon (frais),Sauce soja salée,Ail"
5be1ba7ead3361000405a39b,Saumon & butternut rôti,https://jow.fr/recipes/5be1ba7ead3361000405a39b,"Découvrez ce savoureux mélange, où l'onctuosité du saumon vient faire la cour au goulu butternut... un régal. ",30.0,1.0,1,"[{'nom_ingred': 'Saumon (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Courge butternut', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Yaourt Grec', 'quantity': 2, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Moutarde douce', 'quantity': 1, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Estragon (séché)', 'quantity': 0.25, 'unit': 'Cuillère à café'}, {'nom_ingred': ""Sirop d'érable"", 'quantity': 1, 'unit': 'Cuillère à soupe'}]","Saumon (frais),Courge butternut,Yaourt Grec,Moutarde douce,Estragon (séché),Sirop d'érable"
5f64d47b07f9c94253738528,Nouilles champignons & sésame,https://jow.fr/recipes/5f64d47b07f9c94253738528,Ça change des simples pâtes crème-champignons !,10.0,1.0,1,"[{'nom_ingred': 'Nouilles de riz', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Huile de sésame', 'quantity': 1, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Sauce soja salée', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Graines de sésame', 'quantity': 0.25, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Gingembre (frais)', 'quantity': 0.5, 'unit': 'Centimètre'}]","Nouilles de riz,Champignons de Paris (frais),Huile de sésame,Sauce soja salée,Graines de sésame,Gingembre (frais)"
5e1460a74e426525c9712773,Galette champignons & œuf miroir,https://jow.fr/recipes/5e1460a74e426525c9712773,"Un bel œuf au milieu d'une galette, c'est une invitation à la dégustation !",10.0,1.0,1,"[{'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.09, 'unit': 'Kilogramme'}, {'nom_ingred': 'Galette bretonne', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Fromage râpé', 'quantity': 2, 'unit': 'Pincée'}, {'nom_ingred': 'Échalote', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Œuf', 'quantity': 1, 'unit': 'Pièce'}]","Champignons de Paris (frais),Galette bretonne,Fromage râpé,Échalote,Œuf"
650b16ade7cc8d0013ce4a6e,"Galette végé, purée de carotte & tzatziki",https://jow.fr/recipes/650b16ade7cc8d0013ce4a6e,"Optez pour un dîner tout végé, complet & savoureux !",7.0,,1,"[{'nom_ingred': 'Steak végétal', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Purée de carotte (surgelée)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Salade (Mélange)', 'quantity': 1, 'unit': 'Poignée'}, {'nom_ingred': 'Tzatziki', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}]","Steak végétal,Purée de carotte (surgelée),Salade (Mélange),Tzatziki,Persil (frais)"
5f439dfcb2d66810aba7f1d5,Crevettes au curry express,https://jow.fr/recipes/5f439dfcb2d66810aba7f1d5,Seulement 4 ingrédients pour préparer un bon curry !,10.0,1.0,1,"[{'nom_ingred': 'Riz', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Crevette (cuite)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Crème fraîche', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Coriandre (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Curry (poudre)', 'quantity': 0.5, 'unit': 'Cuillère à café'}]","Riz,Crevette (cuite),Crème fraîche,Coriandre (frais),Curry (poudre)"
65047120504e19001151a865,Pâtes aux champignons & escalope milanaise,https://jow.fr/recipes/65047120504e19001151a865,"Des pâtes aux champignons crémeuses, qui accompagnent l'escalope milanaise à merveille !",13.0,1.0,1,"[{'nom_ingred': 'Pâtes (spaghetti)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}, {'nom_ingred': 'Parmesan (morceaux)', 'quantity': 0.02, 'unit': 'Kilogramme'}, {'nom_ingred': 'Crème fraîche', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Escalope milanaise', 'quantity': 1, 'unit': 'Pièce'}]","Pâtes (spaghetti),Champignons de Paris (frais),Ail,Parmesan (morceaux),Crème fraîche,Escalope milanaise"
5b90e76b02043c000487c9c3,Chou-fleur rôti,https://jow.fr/recipes/5b90e76b02043c000487c9c3,Du chou-fleur doré à souhait servi avec une sauce onctueuse au yaourt,18.0,2.0,1,"[{'nom_ingred': 'Chou-fleur (frais)', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Yaourt Grec', 'quantity': 2, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Coriandre (frais)', 'quantity': 0.2, 'unit': 'Bouquet'}, {'nom_ingred': 'Graines de sésame', 'quantity': 1, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Cumin (moulu)', 'quantity': 1, 'unit': 'Pincée'}]","Chou-fleur (frais),Yaourt Grec,Coriandre (frais),Graines de sésame,Citron jaune,Cumin (moulu)"
5ef9c4db20d2a761521b9358,Sardines & courgettes grillées,https://jow.fr/recipes/5ef9c4db20d2a761521b9358,La recette des grands pressés du dîner !,30.0,1.0,1,"[{'nom_ingred': 'Courgette', 'quantity': 0.25, 'unit': 'Kilogramme'}, {'nom_ingred': 'Ail', 'quantity': 0.25, 'unit': 'Gousse'}, {'nom_ingred': 'Sardine (boîte)', 'quantity': 0.06, 'unit': 'Kilogramme'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.25, 'unit': 'Pièce'}]","Courgette,Ail,Sardine (boîte),Persil (frais),Citron jaune"
5f9933c494f29810e4b70d83,Tomato soup,https://jow.fr/recipes/5f9933c494f29810e4b70d83,Une soupe rapide et délicieuse à préparer uniquement avec des ingrédients du placard,12.0,1.0,1,"[{'nom_ingred': 'Tomate pelée', 'quantity': 0.2, 'unit': 'Kilogramme'}, {'nom_ingred': 'Oignon jaune', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Bouillon de légumes (cube)', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Basilic (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Ail', 'quantity': 0.25, 'unit': 'Gousse'}, {'nom_ingred': 'Crème fraîche', 'quantity': 1, 'unit': 'Cuillère à soupe'}]","Tomate pelée,Oignon jaune,Bouillon de légumes (cube),Basilic (frais),Ail,Crème fraîche"
5bc46df9e48ed8000429deed,Frittata aux champignons & poitrine fumée,https://jow.fr/recipes/5bc46df9e48ed8000429deed,"Facile, consistant, délicieux, le plat parfait pour amuser tout en régalant.",20.0,0.0,4,"[{'nom_ingred': 'Œuf', 'quantity': 2, 'unit': 'Pièce'}, {'nom_ingred': 'Lard (tranches)', 'quantity': 0.025, 'unit': 'Kilogramme'}, {'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Cheddar (râpé)', 'quantity': 0.02, 'unit': 'Kilogramme'}]","Œuf,Lard (tranches),Champignons de Paris (frais),Cheddar (râpé)"
60e6ba7c49fa600ea88455ac,Nouilles sautées poulet & champignons,https://jow.fr/recipes/60e6ba7c49fa600ea88455ac,Ce plat plaît à absolument tout le monde ! ,15.0,1.0,1,"[{'nom_ingred': 'Nouilles chinoises (aux œufs)', 'quantity': 0.075, 'unit': 'Kilogramme'}, {'nom_ingred': 'Oignon jaune', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Poulet (escalope)', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}, {'nom_ingred': 'Champignons de Paris (frais)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Gingembre (frais)', 'quantity': 0.005, 'unit': 'Kilogramme'}, {'nom_ingred': 'Sauce soja sucrée', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Sauce nuoc-mâm', 'quantity': 0.5, 'unit': 'Cuillère à soupe'}]","Nouilles chinoises (aux œufs),Oignon jaune,Carotte (frais),Poulet (escalope),Ail,Champignons de Paris (frais),Gingembre (frais),Sauce soja sucrée,Sauce nuoc-mâm"
6294c40b5825b10f9458876b,One pan poivrons & merguez,https://jow.fr/recipes/6294c40b5825b10f9458876b,"Les merguez, ça ne se cuisine pas qu'au barbecue !",40.0,1.0,1,"[{'nom_ingred': 'Poivron (assortiment)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Oignon jaune', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Herbes de Provence', 'quantity': 1, 'unit': 'Pincée'}, {'nom_ingred': 'Merguez', 'quantity': 2, 'unit': 'Pièce'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}]","Poivron (assortiment),Oignon jaune,Herbes de Provence,Merguez,Persil (frais)"
5c61712a6299d413154b9cb9,Chilaquiles,https://jow.fr/recipes/5c61712a6299d413154b9cb9,"Au Mexique c'est le petit-déjeuner des rois, pourquoi ne pas le twister en apéro ou en dîner ?",10.0,2.0,1,"[{'nom_ingred': 'Tomate (chair)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Chips de tortillas', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Œuf', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Crème fraîche', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Feta', 'quantity': 0.02, 'unit': 'Kilogramme'}, {'nom_ingred': 'Oignon rouge', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Coriandre (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}]","Tomate (chair),Chips de tortillas,Œuf,Crème fraîche,Feta,Oignon rouge,Coriandre (frais)"
5eeccb5ac438c10339f3ae32,Tomates à la provençale,https://jow.fr/recipes/5eeccb5ac438c10339f3ae32,"La persillade, il n'y a que ça de vrai !",20.0,0.0,1,"[{'nom_ingred': 'Tomate (à cuire)', 'quantity': 0.4, 'unit': 'Kilogramme'}, {'nom_ingred': 'Chapelure', 'quantity': 2, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Salade (mâche)', 'quantity': 3, 'unit': 'Poignée'}]","Tomate (à cuire),Chapelure,Ail,Persil (frais),Salade (mâche)"
601aa2ee29c31e0e5a35a699,Œufs brouillés aux champignons,https://jow.fr/recipes/601aa2ee29c31e0e5a35a699,"Déjeuner sur le pouce ou brunch improvisé, c'est comme vous voulez !",6.0,1.0,1,"[{'nom_ingred': 'Salade (Mélange)', 'quantity': 1, 'unit': 'Poignée'}, {'nom_ingred': 'Œuf', 'quantity': 2, 'unit': 'Pièce'}, {'nom_ingred': 'Champignons bruns', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Pain de mie', 'quantity': 1, 'unit': 'Tranche'}, {'nom_ingred': 'Parmesan (râpé)', 'quantity': 1, 'unit': 'Cuillère à soupe'}]","Salade (Mélange),Œuf,Champignons bruns,Pain de mie,Parmesan (râpé)"
604b54977a86e70eb1a994bc,Bo bun bœuf,https://jow.fr/recipes/604b54977a86e70eb1a994bc,Un Bo bun frais et croquant qui vous emmène au bout du monde !,5.0,1.0,1,"[{'nom_ingred': 'Vermicelles de riz', 'quantity': 0.06, 'unit': 'Kilogramme'}, {'nom_ingred': 'Bœuf (rumsteck)', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Concombre', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Cacahuète', 'quantity': 0.02, 'unit': 'Kilogramme'}, {'nom_ingred': 'Sauce soja salée', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Vinaigre de cidre', 'quantity': 2, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Sucre (en poudre)', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Coriandre (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}]","Vermicelles de riz,Bœuf (rumsteck),Concombre,Cacahuète,Sauce soja salée,Vinaigre de cidre,Sucre (en poudre),Carotte (frais),Coriandre (frais)"
59bcfa9ddd23e8001273071c,Tarte spirale de légumes,https://jow.fr/recipes/59bcfa9ddd23e8001273071c,Sa folle allure saura envouter toute la famille.,45.0,0.0,4,"[{'nom_ingred': 'Pâte brisée', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Courgette', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Crème liquide', 'quantity': 0.05, 'unit': 'Litre'}, {'nom_ingred': 'Œuf', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': ""Moutarde à l'ancienne"", 'quantity': 0.5, 'unit': 'Cuillère à soupe'}]","Pâte brisée,Courgette,Carotte (frais),Crème liquide,Œuf,Moutarde à l'ancienne"
5e189bd454f2d82c05b19e67,Galette fondue de poireaux & œuf miroir,https://jow.fr/recipes/5e189bd454f2d82c05b19e67,Qui a dit qu'une galette végétarienne ne pouvait pas être gourmande !,13.0,5.0,1,"[{'nom_ingred': 'Œuf', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Galette bretonne', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Crème fraîche', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Poireau', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Fromage râpé', 'quantity': 2, 'unit': 'Pincée'}]","Œuf,Galette bretonne,Crème fraîche,Poireau,Fromage râpé"
5e4cfa347888303d53831d1c,Bœuf sauté au chou,https://jow.fr/recipes/5e4cfa347888303d53831d1c,Un peu de gingembre et de sauce soja pour un sauté de bœuf haut en couleurs ! ,10.0,1.0,1,"[{'nom_ingred': 'Riz', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Bœuf (haché)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Sauce soja salée', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Gingembre (frais)', 'quantity': 1, 'unit': 'Centimètre'}, {'nom_ingred': 'Chou blanc (pièce)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Coriandre (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Ail', 'quantity': 0.25, 'unit': 'Gousse'}]","Riz,Bœuf (haché),Sauce soja salée,Gingembre (frais),Chou blanc (pièce),Coriandre (frais),Ail"
608acc90f85dbf0ee60cdb33,Falafel sauce yaourt,https://jow.fr/recipes/608acc90f85dbf0ee60cdb33,Des falafels maison à croquer pour l'apéro !,5.0,2.0,1,"[{'nom_ingred': 'Pois chiches (cuits)', 'quantity': 0.12, 'unit': 'Kilogramme'}, {'nom_ingred': 'Menthe (feuilles)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Oignon jaune', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Farine de blé', 'quantity': 1.5, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}, {'nom_ingred': 'Yaourt Grec', 'quantity': 1, 'unit': 'Cuillère à soupe'}]","Pois chiches (cuits),Menthe (feuilles),Persil (frais),Oignon jaune,Farine de blé,Ail,Yaourt Grec"
5f4c95b7e40f00102b8955a5,Poêlée de pois chiches & poivrons,https://jow.fr/recipes/5f4c95b7e40f00102b8955a5,Aller simple pour l'Espagne !,17.0,1.0,1,"[{'nom_ingred': 'Pois chiches (cuits)', 'quantity': 0.2, 'unit': 'Kilogramme'}, {'nom_ingred': 'Poivron rouge', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Persil (frais)', 'quantity': 0.2, 'unit': 'Bouquet'}, {'nom_ingred': 'Quatre-épices', 'quantity': 0.25, 'unit': 'Cuillère à café'}]","Pois chiches (cuits),Poivron rouge,Persil (frais),Quatre-épices"
